Historical_Income,Crop_Types,Weather_Forecasts,Market_Conditions,Investment_Machinery,Expenses,Profit_Margins,Farming_Income
31407.85031,Corn,0.524502796,0.947925302,1,5279.281437,0.323529193,43615.98954
38544.77634,Rice,4.405456299,0.820942008,0,8641.88218,0.411488628,44779.75138
24424.67958,Rice,-6.494290129,1.107027051,0,4450.57427,0.275666085,41247.53469
10741.11363,Rice,27.47831292,0.966601773,0,2514.507297,0.277914208,5705.145414
17769.91576,Rice,12.15208963,1.128871955,1,8527.979732,0.605717448,25557.10138
21338.70334,Corn,2.220972426,1.1401392,1,5940.186685,0.715160064,30838.44861
34066.27586,Wheat,5.879260683,0.884797622,1,2702.762132,0.77763955,50084.11176
30685.02371,Rice,7.88810162,1.062941393,1,7483.455987,0.577008271,52244.79655
21024.35267,Wheat,14.02377333,0.988912722,1,5600.022746,0.310460794,27760.41063
49393.1862,Corn,10.62717711,1.152062695,1,6438.81684,0.263390207,72638.72556
32259.86687,Wheat,26.77567893,0.886296272,0,5148.085044,0.687710583,41199.39884
15675.20563,Rice,9.878539316,1.07112528,0,8458.380854,0.547253886,29994.33514
9580.211268,Corn,29.68632059,1.043100849,1,8466.064441,0.570971013,16897.04966
11878.66126,Corn,24.05699831,0.918120591,1,7384.499396,0.668877253,21866.11933
16068.09778,Corn,-1.659579426,0.854640361,1,1948.612397,0.621966337,12809.75245
12230.6618,Corn,27.22380859,1.060655904,0,8549.684757,0.700674952,23619.50032
13395.51608,Wheat,-5.345344085,1.095438983,0,7039.116825,0.233728343,12164.86714
17829.28259,Wheat,22.69798834,0.926250938,1,7273.217494,0.648512382,25237.55966
12801.81179,Rice,5.224931739,1.057933042,0,4266.845564,0.710511654,25838.07012
45354.44411,Rice,25.11897282,0.958052363,0,8913.516005,0.371681025,60057.65916
8610.518555,Corn,24.7222676,1.085282753,1,7528.344402,0.584268364,10547.04602
28603.01253,Corn,22.237016,0.87968611,0,2013.314199,0.388497238,34968.27901
23467.85721,Corn,21.60121745,1.156086001,1,4670.00231,0.77478264,40493.70489
49207.03776,Wheat,2.187165564,0.914963839,0,8977.423258,0.220054143,60681.42005
10041.7506,Wheat,-6.763228678,0.947114395,0,1424.770315,0.547875706,13694.94055
22903.50196,Wheat,6.119207151,0.823236781,1,9652.749577,0.299902128,30102.41114
48626.1695,Wheat,-3.059019401,0.844604885,1,7112.463115,0.627332123,64201.7096
43947.82067,Rice,17.79804356,1.006344761,1,6682.383799,0.30553417,55121.53472
41768.24319,Wheat,3.843989062,0.907037071,1,3435.033308,0.341229957,46992.02565
16605.62722,Rice,29.02440803,1.13419209,0,3239.126099,0.496622487,32568.21424
12689.94143,Corn,15.63888309,0.805877355,1,9478.523975,0.74890097,14338.04372
35088.9449,Wheat,22.89922255,0.951637619,0,3684.452088,0.327028623,47535.06386
46821.91951,Corn,-4.69901309,0.934938219,1,7979.54767,0.286544013,54406.9767
30054.33019,Rice,24.48057929,0.807731052,1,4538.096184,0.655386099,30306.03144
30722.57103,Corn,26.91028762,0.84974736,1,2253.286637,0.500371719,36317.76934
17599.05921,Wheat,9.482476753,0.96545707,1,1096.437679,0.747071067,23789.18129
39627.18199,Wheat,14.25011751,0.997145834,0,5898.316033,0.287968734,51062.41249
13416.96869,Wheat,20.59239204,0.961715899,0,9782.009367,0.587556736,14532.70136
19565.56564,Corn,-3.00645491,1.012375071,1,4322.225744,0.339727488,31166.78348
24144.63974,Corn,10.10264306,1.03805267,1,4214.731006,0.294056257,31978.08032
27842.46704,Corn,5.946521111,0.803969528,1,4096.824561,0.610057649,35152.34758
15908.43796,Rice,-4.145040314,0.985638064,0,5684.894536,0.556210772,27680.78644
10167.65711,Wheat,4.701376892,1.185399696,1,4965.983951,0.652896475,24741.46225
32477.90191,Rice,-7.273107625,1.007612912,0,8919.231641,0.385677546,45246.01638
17988.3749,Corn,-8.967523722,1.071016907,1,5549.687126,0.468782994,24441.35669
31155.71996,Wheat,-4.593348434,0.924745543,1,5569.820544,0.443283006,32712.74195
11946.32219,Corn,28.52460446,1.109596551,1,2245.344352,0.790453678,20303.28523
26651.30458,Corn,11.98118144,1.109168593,0,9844.655868,0.375349374,37570.35279
28966.52446,Rice,28.63288645,1.008518419,1,3249.756018,0.376890343,40758.76138
7332.059157,Rice,7.299915133,1.190405529,1,1660.276607,0.412728925,10604.7385
20147.19252,Rice,2.472645323,0.850220086,1,6968.316241,0.538756449,29797.86693
11048.66046,Corn,10.24567451,0.806779066,1,6358.297331,0.351393647,8981.174126
7851.873671,Rice,7.580467545,1.108063285,1,4736.310886,0.749173964,14933.25998
49548.21046,Corn,-5.77341263,1.122862215,1,4799.730105,0.359411339,81551.89272
19505.92302,Wheat,15.63305259,0.848082892,1,8065.575289,0.737489439,30451.78767
41444.35006,Rice,-1.3584727,0.906233133,0,2761.413761,0.262085038,47101.50911
16458.82946,Wheat,14.7835182,0.807020945,0,8382.279871,0.593937621,18161.9457
35667.6225,Rice,16.0080437,0.917323444,1,6838.724025,0.744191311,53901.59606
39210.2537,Rice,-3.919005875,1.10925675,0,4770.727964,0.301249663,52343.79701
31803.74333,Rice,-7.546014916,1.007184211,1,5122.257549,0.780996176,54344.24149
26220.92848,Corn,21.23046344,0.939238237,1,3309.824865,0.471730016,40023.65253
23532.84114,Wheat,8.392016951,0.948695718,1,7769.028994,0.767429065,38349.30616
20699.07199,Corn,-7.67344818,0.80054145,1,5615.872681,0.606092026,19864.82654
46828.81149,Corn,29.79465269,0.919920211,1,3887.690885,0.380952122,68330.56551
42377.87335,Wheat,-7.68877756,1.058583497,1,6364.451042,0.312981515,60500.85599
48426.21098,Rice,17.80140915,1.189677778,0,9961.610068,0.382241028,72598.38229
10593.37506,Corn,29.34715701,1.138824331,1,4917.360517,0.255810446,12940.84411
37889.03638,Rice,-0.432795831,0.809437986,0,9286.222607,0.28632078,40004.37919
47225.32056,Rice,-4.310025253,1.159424242,1,4105.151559,0.262796264,77666.33629
13155.48798,Wheat,-5.144602423,1.113279365,1,1492.594362,0.453766126,15750.90868
7992.332032,Corn,2.131005903,1.112150449,1,2838.178957,0.677347026,19789.59728
38350.42922,Corn,-5.95816756,0.983198304,0,4768.25629,0.284830133,55443.33598
30851.29009,Rice,17.68645367,0.959202117,1,2976.714357,0.27819226,34681.78986
42882.29495,Rice,-7.508328075,0.921166292,1,1002.043344,0.58605737,61264.43335
11289.75695,Wheat,10.37688513,0.826277944,0,9235.01384,0.318309789,7116.276514
40787.02903,Wheat,29.86787415,0.891294145,0,8594.914701,0.258566023,44735.64721
14073.2294,Wheat,22.55881078,0.898641454,0,7680.630083,0.300109147,16259.25402
12364.51743,Rice,14.60877753,0.993630828,1,2510.331361,0.754238838,24850.41731
12391.96091,Rice,2.250144831,1.098977763,0,2083.272186,0.692882752,28505.42329
41655.86241,Corn,14.95583345,0.989523931,1,1608.442745,0.412438737,54479.49971
34933.87493,Rice,11.08165856,0.82313778,1,7516.262699,0.59349246,35984.87543
28537.94411,Wheat,7.043335356,1.18311592,1,9359.271646,0.522365404,51294.45884
21147.37179,Rice,-4.77158493,1.177089728,0,4874.822388,0.606274558,41451.64272
44474.02434,Corn,25.46416861,1.114075817,1,2072.266048,0.609602691,80998.77319
22660.02983,Wheat,7.991385953,1.196531161,1,5611.535387,0.577240409,41131.03402
41746.97478,Rice,-2.215099527,1.017792933,1,4139.487167,0.359660821,58395.4441
24761.07089,Wheat,4.710374035,1.18510734,1,4373.424319,0.223403852,43477.43125
21962.49932,Rice,6.565190101,0.830242016,1,6591.975617,0.473340069,28773.83319
25820.59036,Rice,23.10151582,0.946272299,1,7468.463019,0.734584331,40514.79352
18562.00434,Wheat,19.34457522,0.890152507,1,1995.43239,0.541698355,22972.5155
38642.42211,Wheat,20.77219575,0.878333234,1,1320.312077,0.699434625,56831.11893
27622.41755,Corn,-9.558749423,0.85632118,0,9948.972724,0.794974606,50641.42096
15449.57128,Rice,6.646159927,1.048965457,0,3094.55514,0.298169722,20121.72143
45480.8558,Corn,9.253766065,1.112528742,0,1484.474724,0.615066583,81621.39359
22275.10496,Corn,-9.232308927,1.03131936,1,2708.877962,0.604576144,34449.95393
29459.87875,Wheat,0.39252835,0.858785084,1,1350.620617,0.787973268,50730.11203
45791.24499,Corn,20.41159292,1.124449508,1,4526.298052,0.79136044,102036.2331
33090.70982,Rice,-4.515611771,1.054381883,1,8221.61606,0.612007167,58496.39012
10260.41183,Rice,11.41240526,0.955266282,1,4071.200048,0.346168875,13608.23842
47292.44556,Corn,-1.391925119,1.069652118,1,4997.650662,0.679133503,85125.34162
33246.86239,Wheat,-9.515169014,0.903961992,1,7080.280962,0.264217481,26073.13172
20070.75266,Rice,-0.351941696,0.938076883,1,5580.046631,0.668419583,35138.60657
11267.24327,Rice,29.0349502,1.166994337,0,8753.011174,0.746117674,23630.20003
40731.13352,Wheat,22.06148448,0.916201802,0,8794.321075,0.429700037,55495.1675
32903.27402,Rice,28.38306577,0.987995307,0,1089.196259,0.578381177,47753.14679
29005.74914,Corn,9.514161757,1.156056455,1,8002.416758,0.458085639,46970.65666
45225.16624,Corn,-5.610552053,1.08308854,1,5146.602402,0.462659033,69590.0969
40486.87451,Wheat,11.91837956,0.82488129,1,9899.564872,0.386222533,51403.60213
11825.36959,Wheat,8.175093382,0.858921218,0,5349.088683,0.657277772,14939.27199
19027.49305,Wheat,23.77428331,0.803136636,1,9882.063508,0.761705938,37335.12232
16182.01129,Corn,-6.076696769,1.052368716,1,7791.124251,0.764450516,32201.9206
38477.58317,Corn,9.529645481,0.97906937,0,3237.443962,0.304868771,42778.89417
6508.959563,Rice,-3.998053412,0.85370994,1,5845.554814,0.72484619,8941.830851
30645.03582,Rice,2.987037076,1.183173648,0,9929.220755,0.642458865,56294.55298
39310.64086,Wheat,19.4942831,1.01186389,1,8717.77547,0.35170244,42794.7799
44454.45365,Corn,9.040725175,0.896757318,1,1876.302044,0.240370768,57444.55751
20393.67869,Wheat,5.035531406,1.000241428,0,7357.347971,0.36079836,31274.09728
41956.57871,Corn,5.779051143,1.071848133,0,4110.216273,0.747324942,81245.12733
9978.428163,Corn,8.377870736,0.830495687,1,1062.840357,0.579907205,13919.77496
43090.35313,Corn,21.40066175,0.909881526,1,4631.328721,0.632632797,57100.73602
10736.9898,Wheat,25.68338756,1.122786196,1,3112.789796,0.354291411,13908.36306
22877.92808,Wheat,28.21338746,0.983865948,1,8369.823435,0.631632893,40935.02584
40878.29146,Corn,21.47613545,1.018630857,1,4035.97548,0.216872904,45414.35256
11746.28423,Rice,2.61627583,0.973126401,1,8447.713246,0.425192807,3631.989826
15316.31279,Corn,17.52538824,0.817559977,1,1005.38145,0.576052009,18599.80004
37501.36558,Wheat,7.504124962,0.866299912,1,3770.37235,0.287657939,41123.90901
37401.64414,Corn,0.186824882,0.978216655,1,3170.486929,0.693802145,62648.80582
33851.64348,Wheat,23.63486318,0.883674186,1,3102.10625,0.341018779,43757.59229
36227.68,Corn,-8.462946042,0.819991611,1,1613.679578,0.591368668,50461.85323
29422.59995,Wheat,26.07047969,1.137459866,1,2684.118434,0.443118286,49590.72706
16330.95765,Wheat,8.459098585,1.192477012,0,5999.946129,0.557626157,36311.3229
20556.31971,Corn,15.48805907,1.11725715,1,3622.249656,0.264470332,21445.85574
13171.89726,Rice,16.37415689,1.141513969,1,4756.553041,0.21014768,20718.57428
45880.27526,Wheat,25.80470963,0.896790852,0,4391.801923,0.745738656,74961.12829
31252.63076,Corn,15.46678729,1.18425079,1,8883.144325,0.361778005,44202.88988
23038.31375,Corn,14.55734339,0.878770282,1,9147.690991,0.691806202,26736.91565
25790.26116,Corn,-7.333918378,1.180571924,0,5436.612745,0.79961018,51063.48527
47627.75028,Rice,10.73632088,1.197927718,1,3971.403553,0.326858755,72395.6912
11900.81314,Corn,-3.993239967,1.084689122,0,1961.206336,0.359102445,21311.31934
31380.34244,Rice,19.49735075,1.192457493,0,9580.625914,0.597715873,56713.39381
27764.99055,Wheat,10.48887683,1.027815912,1,1542.042504,0.779269181,46493.79416
32515.44059,Rice,17.20911117,0.903816713,1,3678.852498,0.749488609,48355.80019
5814.958272,Rice,-8.333083976,0.974798354,0,3682.595811,0.501725312,14105.55908
44245.5759,Corn,-6.608319358,1.037424374,1,3883.611575,0.67706617,77044.96717
46945.32271,Corn,18.65293552,0.829232625,1,2478.581589,0.281447512,48988.69374
30430.99326,Corn,-7.11662656,1.048937306,0,8048.452878,0.786462911,56474.2332
36349.28707,Wheat,-7.149730889,1.192471135,0,2102.480758,0.77861194,83555.08214
46512.47215,Wheat,-9.515660991,0.87604306,1,6714.159932,0.298237375,49153.32676
36825.73854,Corn,28.26005593,1.117038047,0,2114.61424,0.379653875,63330.63978
11864.25693,Rice,19.50033438,1.163159518,1,1634.820738,0.260092999,18441.79432
30932.97621,Wheat,4.13005634,1.177480637,1,9184.865533,0.363030559,48843.53862
32302.17709,Corn,1.861423252,1.184054242,1,2711.158897,0.689573474,77126.51427
24085.88021,Wheat,3.98812919,1.008583855,0,8391.251391,0.426989364,29387.12708
38139.9906,Rice,20.98614125,1.190923163,1,5901.67784,0.25303818,55146.81863
47046.51566,Corn,16.45482444,1.102924083,1,1700.708676,0.405335315,66758.91574
46650.58308,Wheat,-2.592177285,0.864668574,1,9599.033723,0.788830001,76918.87002
25287.77171,Rice,-3.035626587,0.990760043,0,3222.650503,0.577810157,47976.57987
10095.71206,Corn,-6.064174011,1.08733247,0,8736.808108,0.449696568,24263.50654
49317.85395,Corn,16.41210879,0.898936126,1,2519.290052,0.299923108,63750.01564
42750.41389,Wheat,20.57490649,1.056246073,1,8685.485939,0.791706078,79916.30824
10609.82065,Rice,0.601857133,1.066640192,0,1119.059316,0.692509406,17327.68903
46437.88472,Wheat,-9.162201559,0.865079898,1,5606.024109,0.368886381,46635.71268
44145.33629,Wheat,-6.713133301,1.026034125,0,7924.983215,0.242041217,66437.1545
28347.71257,Wheat,28.71440139,1.108650764,1,9413.159657,0.233975334,41125.91331
31607.39461,Rice,1.817791099,0.999558266,1,9182.819226,0.27222689,37734.22989
22955.12167,Wheat,20.76892591,0.804841247,1,8376.623826,0.54846115,35248.4584
7464.273747,Corn,14.98654275,0.803615388,1,8993.722147,0.757258053,5676.923329
20083.87587,Rice,5.277585586,0.942811738,1,2792.977173,0.498046057,30399.08251
41128.40519,Rice,-1.772509512,1.170477627,1,3557.658661,0.705767289,81252.28375
5208.441035,Corn,-5.144543274,0.891470712,1,3600.716724,0.467531972,10007.39
20007.46273,Wheat,14.60051872,1.053745476,1,4393.485379,0.625150127,33944.80406
22917.59121,Corn,20.98535123,0.888830348,1,4539.886033,0.639123642,26134.06422
29182.80213,Corn,15.75617014,0.928667996,0,5900.997922,0.304378224,35728.01137
46393.50274,Corn,11.21208533,1.139216836,0,2438.91787,0.416729635,80121.68289
20585.56975,Wheat,-8.321951063,1.091544577,1,7221.219974,0.582381294,35410.1317
20612.89409,Wheat,28.7395511,0.838159711,1,2508.098854,0.242417965,25340.70325
38187.55616,Corn,21.94856767,0.971480808,1,3792.776339,0.416924113,47338.0805
25349.80734,Wheat,1.712881468,0.811667905,0,5530.106175,0.52087968,31161.74604
15107.21703,Wheat,29.19881317,0.992356059,1,8167.965054,0.797734696,23828.61591
25359.77823,Wheat,14.07526359,1.064973605,1,7655.223099,0.484720138,43833.47505
11338.56592,Corn,13.29690633,0.847401049,1,6809.809208,0.689634054,16391.99008
12937.41439,Wheat,19.92292718,0.915553976,1,2401.959345,0.459240371,20734.92638
27426.54977,Rice,22.47079152,0.95913465,1,5923.408111,0.677834434,49575.25237
23851.64523,Corn,16.25914429,1.16781241,1,1787.018516,0.557248881,46834.0883
46168.06555,Corn,-4.876170145,1.197302006,1,4396.268591,0.731957265,97103.19741
21307.72546,Wheat,3.53070024,0.81796452,0,4721.648773,0.446565531,20221.07644
31126.47576,Rice,27.12334561,1.104403169,1,1358.302955,0.562582652,53701.68958
33451.89296,Wheat,-1.015375526,0.948689627,1,3465.892895,0.578011208,47413.46563
5589.250546,Rice,4.886680954,0.956983274,1,9600.845205,0.450429765,6037.766923
34859.18174,Corn,7.283075318,1.101705989,0,9582.69347,0.286587226,47538.15755
13011.61851,Corn,7.576199588,1.167370573,1,4170.943488,0.256135644,14180.29445
48248.16429,Wheat,14.5175833,1.180371438,1,1387.900981,0.21000293,59123.88755
11689.82275,Rice,27.72303351,1.030849034,0,2611.854454,0.724120559,17435.7004
23658.08557,Wheat,-0.372291527,0.942848464,1,4529.960141,0.341884947,30898.96898
8840.735064,Rice,-5.139944948,1.115019634,1,9530.017282,0.32690405,6339.19508
49859.34133,Rice,-2.101180406,0.900400553,1,2270.791572,0.64162124,73776.33491
27598.77546,Rice,25.47699601,1.025629612,1,7871.642593,0.392009668,48903.73671
31792.32578,Rice,15.83243251,0.943431385,0,1978.142854,0.503626815,50214.88193
8018.441482,Wheat,1.43627157,1.062652429,1,9831.318197,0.297506639,19273.52329
38748.22117,Corn,22.63787756,0.896159565,0,4434.548492,0.775847433,63621.21168
14445.75169,Corn,24.45479985,0.876637178,1,7977.11085,0.71094884,27504.46285
45412.44302,Rice,23.86057355,1.167295635,1,4083.319745,0.718273774,87465.43352
14231.28382,Corn,26.75706135,0.840721473,1,6649.019894,0.444064249,14055.87166
13580.94743,Corn,0.089640807,1.002383163,0,2728.144763,0.657416728,8867.231733
6644.735053,Rice,20.20167715,0.888341113,1,2314.189174,0.286325693,13523.63952
26243.01253,Rice,8.421579891,0.815571985,1,9442.577256,0.205171402,33495.98274
30417.851,Wheat,23.67994212,0.814407527,1,9258.825501,0.21198376,27258.01396
7956.888774,Corn,19.13962709,0.870088709,1,8987.220462,0.551961042,9474.776729
39898.74275,Rice,21.05789786,1.146708142,1,6628.901051,0.473236943,63634.54009
25397.99756,Corn,16.24647351,0.912991498,1,8274.413901,0.510809209,36946.14714
28597.56212,Rice,-2.902849221,1.180183668,1,1621.332432,0.204477884,46276.24392
24834.32361,Rice,11.80107676,1.032648917,0,4013.101377,0.453611972,28564.21886
23034.33774,Corn,29.38678958,0.974645676,0,3823.328123,0.630840897,38660.08886
30183.81491,Rice,27.49552266,1.032035534,1,6720.807898,0.465616221,44271.71427
11985.81107,Corn,-8.273050568,1.006679354,1,4203.619961,0.639331524,20346.93062
13186.76587,Corn,-3.407407371,1.103510502,1,2336.561035,0.339811379,21791.54963
43780.35295,Rice,-4.730849062,0.912998426,1,6368.203679,0.687885203,66526.11117
47575.1958,Rice,19.0391964,0.941220157,0,8329.455286,0.553058744,69026.06895
21798.91923,Rice,22.71141319,1.157637721,1,4439.11145,0.32645786,32404.12143
17183.51029,Wheat,-1.459545348,1.178582605,0,2190.418436,0.342032286,32030.66891
33979.97945,Corn,10.23410772,1.157023291,0,2770.193776,0.576818279,64087.40011
23393.0377,Corn,23.62812112,0.967779198,1,3137.349747,0.697963756,39543.62049
6142.386005,Wheat,19.31206179,1.112146201,0,3699.078337,0.449376669,3546.268607
12026.86688,Corn,11.68948822,0.990534293,1,6785.155635,0.354980257,14249.01373
37218.7503,Corn,13.61390762,0.999015941,0,6408.509361,0.720206964,68454.2959
34651.57739,Wheat,10.33442188,0.881872044,1,7264.718754,0.601560975,49129.39533
6219.319663,Wheat,1.901938053,1.036452121,1,4262.517861,0.468851292,12765.91252
14988.74729,Rice,12.60087971,0.874454359,0,8415.978867,0.492740117,28397.867
15398.36585,Corn,17.55541208,0.93262588,1,2836.78895,0.322553881,24186.11354
35235.17346,Corn,24.93291663,1.142012081,1,5221.366728,0.576081578,63885.72847
5886.974199,Rice,15.45165416,0.882830324,1,8208.448494,0.415245506,4800.367157
9684.886189,Wheat,20.44486148,0.828463314,0,2621.42783,0.797387106,1653.71851
40996.22384,Wheat,-3.597134602,0.827603037,1,1988.768024,0.488110109,49647.56708
13034.50979,Corn,8.462298977,1.176313808,1,8953.155709,0.491531364,21239.10146
34373.57485,Wheat,-9.626735207,1.002768175,1,4086.366965,0.539511072,55016.81773
15718.22515,Rice,-0.132845419,0.963764829,1,7154.831124,0.750053602,25741.46285
9474.862674,Corn,19.0584686,1.124351432,1,1228.137438,0.68049086,16300.47058
15942.74859,Corn,29.67239805,1.134330371,1,7210.421996,0.470678042,17699.25287
37502.01193,Rice,-6.032876017,0.932876413,1,3844.911804,0.63121956,52367.95691
43506.34106,Wheat,6.059772634,1.077447223,1,1501.667682,0.551741299,75122.34884
42359.89391,Corn,22.00283875,1.108449126,1,6488.314854,0.495420229,78795.18166
22873.25883,Corn,-1.838574615,1.061860275,1,3167.234345,0.315389464,31460.82191
35063.83115,Rice,12.20339797,0.86063803,1,4481.265178,0.478361758,46251.97221
14224.29329,Rice,19.32285184,1.150353233,1,1725.227311,0.347491152,26811.33701
18191.64786,Wheat,14.63941801,1.015637821,0,2324.46926,0.74890529,28258.52411
45335.11183,Corn,-2.479010615,0.912988971,1,3681.795119,0.401244088,59832.20351
5585.086558,Rice,4.215382747,0.970091274,1,1807.835505,0.771358409,5894.846798
8847.883888,Rice,21.35167138,0.815028436,1,9197.436382,0.519833174,15284.06016
14354.88148,Rice,12.16906057,0.85114672,1,1054.423389,0.578926627,20048.51492
6193.949174,Rice,-9.790815458,1.1062187,1,5354.74197,0.525764267,11946.58589
13164.59458,Wheat,20.4396304,0.800004654,1,2109.227123,0.27762837,9542.652902
31236.87024,Rice,-8.587545802,0.966626331,0,3769.111805,0.425492731,46577.03285
23964.10478,Rice,19.82935131,1.009004072,1,9334.536038,0.259487667,40877.8244
45170.227,Rice,-1.900777593,0.821853768,1,2455.250979,0.573772427,53384.1009
41784.96028,Corn,28.3229392,1.189231265,1,9692.490877,0.468124517,71255.22083
20381.78083,Corn,4.717630052,0.890450132,1,2852.149393,0.666790983,31408.55931
16674.0545,Wheat,3.077264654,0.921679488,1,7674.094976,0.332282289,24406.72382
22086.15837,Rice,-4.044477987,0.921577005,1,5920.095384,0.298739635,23636.93937
31563.27241,Rice,2.22416862,0.892166665,0,8960.308548,0.443799339,26491.80403
17062.86384,Wheat,25.06603047,0.800589529,0,5985.9393,0.75595123,30782.85607
33086.70085,Rice,29.85337351,1.091737918,0,5811.032972,0.626253089,62546.05426
23423.52435,Corn,4.73238122,1.1867382,1,2759.122003,0.451354175,31629.41227
29842.12314,Wheat,7.944425238,0.889717393,1,2496.064258,0.510363302,37063.89666
24625.69381,Rice,18.88283753,1.065218877,1,9248.40236,0.250527807,40644.44982
18250.95918,Rice,25.44783122,1.096758531,1,3950.54379,0.790745538,43084.14781
47680.39881,Corn,13.72177337,1.139370152,1,4348.740295,0.599844383,91605.74327
39362.26074,Corn,5.661027927,0.969051679,1,7838.412926,0.371242441,51424.19843
11305.09291,Wheat,6.504873634,0.921172362,1,4049.411342,0.551485037,16572.00784
44081.05892,Wheat,17.82472586,0.930118054,1,9568.56202,0.26568942,51239.38232
26934.40392,Corn,-9.871269456,1.085048533,1,7641.349921,0.779502001,57647.38597
45254.85021,Corn,14.7835735,1.126711787,1,6376.863183,0.304870993,62155.08093
40993.48652,Wheat,4.219720418,0.872645587,0,8928.056445,0.588818191,52807.45344
24134.6077,Corn,21.76789325,0.948376403,1,1446.453175,0.347272678,35888.68289
6011.118874,Rice,-6.280374407,1.160776079,0,3313.56423,0.63053683,11155.36617
17090.48117,Rice,13.52809068,1.122677408,1,5185.327008,0.66609282,38859.8215
29373.53966,Wheat,9.238915595,1.193943361,1,3042.806855,0.604051837,52897.08656
33506.51989,Corn,15.69302104,1.101699304,1,7695.146686,0.568699676,57633.26004
16604.94584,Corn,-7.405856221,0.95727808,0,9272.872279,0.735481456,22974.36853
11271.02333,Rice,13.1993515,1.036255134,1,4813.931079,0.247176027,14603.40011
42571.86066,Rice,12.45938352,1.064405702,0,4079.193401,0.398548859,55980.73242
49298.09813,Corn,12.42640378,0.831382327,1,9653.956589,0.348972488,52850.23587
28656.0582,Corn,14.13950666,1.017798784,0,5003.671895,0.792808377,45107.96121
12725.56786,Rice,17.05871749,1.083728331,1,5401.435604,0.433633868,23240.9446
17253.82969,Wheat,22.19955999,0.866928522,1,4164.848851,0.63956762,28107.33201
5827.580445,Rice,0.792828805,1.112252687,1,9185.936257,0.610835098,1789.703873
46143.4463,Rice,23.00197641,1.033509112,0,6120.59935,0.327248742,69965.4862
10298.79873,Wheat,9.930227291,1.180888714,0,7859.571285,0.343398608,28825.13376
30943.2414,Wheat,-6.917668835,0.816968919,1,8306.260465,0.368770738,34832.09969
17332.48493,Rice,-7.65796283,0.906130455,1,4076.641377,0.446676367,19515.19347
29938.01011,Wheat,3.369532748,1.040621552,1,4903.248982,0.340595039,55886.73654
34313.91748,Corn,21.39587908,0.918623965,0,8636.24597,0.21179089,31602.72937
42338.38117,Corn,18.30723739,1.085769666,1,4269.298165,0.727635834,79519.4851
14288.95723,Corn,21.54459859,1.103602113,0,8145.416201,0.779365899,28957.50765
5494.81229,Corn,10.69076226,0.841006386,0,9468.930903,0.404942232,13218.21812
11159.85335,Wheat,7.607959918,1.005541786,1,6608.893358,0.403104128,17543.90688
45500.83888,Corn,-4.101898932,1.003556222,1,7674.645587,0.204255088,52496.30907
44325.05349,Rice,3.127710144,0.947712308,0,8245.875808,0.608150413,62798.2938
31883.5896,Corn,7.360774647,1.173169945,0,8605.35684,0.695263937,61702.01649
32023.25872,Wheat,-6.455982813,1.131002528,0,4555.480041,0.28796498,41613.37673
34926.65035,Rice,-1.175521892,1.078883753,1,1461.371133,0.29579981,49067.19017
12891.70754,Corn,13.92901176,1.085730654,1,4616.886441,0.67404995,20610.56578
46148.53757,Rice,19.42652457,0.984686458,0,7063.806068,0.569774449,63863.25034
23844.67362,Wheat,29.93390046,1.168397808,0,5053.153472,0.226916335,40457.69704
22241.23377,Wheat,27.32453325,1.077838171,1,7740.668358,0.573528194,35232.96449
28351.29674,Wheat,15.70260798,1.091592425,1,4212.841865,0.385350634,36533.23154
7113.468505,Wheat,6.849922132,1.144676362,1,6712.69727,0.421235093,10731.28055
12482.75159,Rice,15.44709459,0.909628636,0,2677.778244,0.661838851,19211.48676
38211.51274,Corn,21.42606472,1.122828362,0,7744.32493,0.686561116,63629.52085
8725.940057,Rice,-5.266552363,0.878096241,1,5911.263719,0.440213976,12693.4677
32141.84493,Wheat,6.396195588,0.938136781,1,2836.579497,0.768291762,48084.30395
16040.70994,Rice,23.59209143,0.934244182,0,3627.200561,0.443877631,30193.00748
22518.30263,Wheat,5.353318077,1.191410187,1,7737.478377,0.663101621,47238.38287
17991.21815,Corn,12.87489085,1.142614889,0,5343.411121,0.490326359,28637.1893
21005.27224,Wheat,13.51077443,1.080467945,1,2944.282964,0.738519396,35730.76865
37357.06573,Wheat,-2.620949875,1.090822705,1,9705.440713,0.744656746,70569.81131
18370.4772,Corn,4.489417666,1.024829118,0,7436.125178,0.252450085,26643.3304
30488.20881,Rice,3.38045155,1.178836267,1,9614.213493,0.761895999,63196.13972
26422.2681,Corn,-8.952131659,0.998503501,1,4843.945408,0.695320905,43641.39492
34865.20244,Wheat,-9.032329444,0.952207084,1,5275.903066,0.674786429,55892.90647
47157.33827,Corn,23.26788175,0.865214135,1,9081.596946,0.320546804,50860.59382
37965.74437,Rice,0.922832399,1.114482261,0,5725.444062,0.683071525,69498.34289
14672.31704,Rice,10.72315065,1.093777573,1,7365.510207,0.710079641,17014.82565
6403.241078,Wheat,1.949022944,0.953742015,0,3269.555897,0.373490201,13256.59082
16801.88199,Rice,27.6271698,0.810077366,1,5020.538218,0.771356047,25603.60483
31778.50688,Corn,0.371870355,1.135598931,1,2111.048792,0.229916088,40517.48788
7314.161607,Wheat,7.18627251,0.804567193,1,2853.820323,0.289945552,17084.66197
27336.48112,Corn,24.90921002,1.081479912,0,1008.490737,0.522548683,45447.49119
